,runname,datetime,rmse_d34S,rmse_D33S,laki_bottom_bcg_d34S,Laki1_d34S,Laki2-3_d34S,Laki6_d34S,Laki7_d34S,Laki8_d34S,Laki9_d34S,Laki10_d34S,Laki11_d34S,Laki12_d34S,Laki13_d34S,Laki14_d34S,Laki15_d34S,Laki16_d34S,Laki17-18_d34S,Laki19_d34S,Laki20-21_d34S,laki_top_bcg_d34S,laki_bottom_bcg_D33S,Laki1_D33S,Laki2-3_D33S,Laki6_D33S,Laki7_D33S,Laki8_D33S,Laki9_D33S,Laki10_D33S,Laki11_D33S,Laki12_D33S,Laki13_D33S,Laki14_D33S,Laki15_D33S,Laki16_D33S,Laki17-18_D33S,Laki19_D33S,Laki20-21_D33S,laki_top_bcg_D33S
959,testconfigs_looptest_250731_012359,20250731_012430,2.159627682575439,0.1297611477632378,0.1378197773134726,-2.512180222686528,0.6578197773134722,5.085404264156401,3.236047564207367,1.7890343017098391,0.1678019680958075,-0.4450628818304671,-0.3118423546230797,-0.1051038575603016,-0.2680503020500957,1.2100534218801986,3.05911535540433,3.011985994451198,,0.8927770013437168,1.1185380592451892,0.6253681942113243,-0.0236960776639433,-0.0536960776639433,0.1563039223360566,-0.004270150958346,0.0448731553743958,-0.0233288783128919,-0.1104175531256049,-0.236960061201393,-0.2032432876896707,-0.159415918207686,-0.21648122158683,-0.0849309721774924,0.1258073803138574,-0.0237569514328521,-0.1036507570056821,0.0064199853503148,0.0564301187201919,-0.0035612880316726
960,testconfigs_looptest_250731_012431,20250731_012503,3.811366912785577,0.0848090020795504,0.0578745266498827,-2.5921254733501176,0.5778745266498824,10.517874526649882,6.294887353224288,2.598148979600748,-0.2111459755317399,-1.6751919863917548,-1.6662439422896318,-0.9396355803922938,-1.0847402327451643,0.5669169385707633,3.14867187625624,3.5813170005354698,,1.0463767286337475,1.2002671995484595,0.6257657943675365,-0.0227623646717507,-0.0527623646717507,0.1572376353282492,0.0172376353282492,0.1222325082462995,0.0969102153729757,0.0287718798505703,-0.0921041113495703,-0.0670204854913507,-0.043148591787822,-0.1248232025942005,-0.0189788480120623,0.1658023719294727,-0.0108813700108648,-0.0980017065377397,0.0074248361432229,0.0568400598825294,-0.0035607306638538
961,testconfigs_looptest_250731_012503,20250731_012535,5.089330374138558,0.1032564555096073,0.1326902812415653,-2.517309718758435,0.6526902812415649,10.592690281241564,10.492690281241565,8.304519162739425,3.7159267024656217,0.4084456622219141,-1.6210829566780158,-2.5537881669419336,-3.662792137533188,-2.572747374184976,-0.6427907084150108,1.1704627218105657,,0.7121032528721329,1.0429793500249076,0.6254424488046855,-0.0232663941771939,-0.0532663941771939,0.156733605822806,0.016733605822806,0.066733605822806,0.0197763855400539,-0.0537163260193274,-0.1766202106880006,-0.1452940569097142,-0.1104000481356191,-0.1789472830955603,-0.0589148104434751,0.1405740095331148,-0.0197076640817081,-0.1020515135034056,0.0066658091197365,0.0565266129524403,-0.0035610941013621
962,testconfigs_looptest_250731_012535,20250731_012607,3.1581441429027084,0.1102872676758819,0.1001558967005973,-2.549844103299403,0.6201558967005969,8.810677443330176,5.584642745485088,3.2406384254415306,0.5922734943861724,-0.6467694675899658,-1.0809245610937388,-1.1589987571411782,-2.181076632478517,-1.417220397815521,0.1585792929257197,0.498856238349818,,0.1482228470959077,0.6716947488458809,0.617536782088175,-0.0232858957117482,-0.0532858957117482,0.1567141042882517,0.0317631094280472,0.1014057005471301,0.0377824975340396,-0.0489684836490122,-0.1813748450852227,-0.15673880555788,-0.1234416432520683,-0.1903586918851429,-0.0668909030521649,0.1372565997217788,-0.0194520185284418,-0.1016200183801334,0.0069485906804337,0.0566982533470837,-0.0035590970700366
963,testconfigs_looptest_250731_012608,20250731_012639,3.844916760002602,0.0863197620404515,0.0693659857060051,-2.580634014293995,0.5893659857060047,10.529365985706004,6.662032267268706,3.0191197646385053,0.0983280909976812,-1.4526849400581514,-1.5139678793993236,-0.8587172390780591,-1.046644214461213,0.5868503397141955,3.060026643381504,3.301585632183296,,0.982422149794914,1.1632362650764438,0.6253571577091535,-0.0228082569563729,-0.0528082569563729,0.1571917430436271,0.017191743043627,0.1211974668349938,0.0934096928850057,0.0232348364798015,-0.0994913127814025,-0.0767604368184235,-0.0541271430301426,-0.1361940297718788,-0.0302745114641211,0.1554130168401125,-0.0151053396109177,-0.1000003693656242,0.0068892998745114,0.056553102675083,-0.0035613555575421
964,testconfigs_looptest_250731_012640,20250731_012712,3.8149371125903593,0.0848786183808579,0.0596158202725654,-2.590384179727435,0.579615820272565,10.519615820272564,6.296457887999059,2.620187772808402,-0.1822508416637568,-1.6231382270291594,-1.5636972421491069,-0.80628813753852,-0.9284787143529964,0.7486521823052454,3.329939136130566,3.564454103375556,,1.0228299591569527,1.1876396094552444,0.6258262837468518,-0.0227429902972646,-0.0527429902972646,0.1572570097027353,0.0172570097027353,0.1247536462376388,0.1005835779269284,0.0325694011443841,-0.0887582761146931,-0.0651946914897494,-0.0428844385572521,-0.1259729174176941,-0.0214264356094577,0.1622963710479613,-0.0125889671557481,-0.0988449583466353,0.0072936294777392,0.0568019880764508,-0.003560892220979
965,testconfigs_looptest_250731_012712,20250731_012744,2.150521004445338,0.1279545369834945,0.1281188455198556,-2.5218811544801447,0.6481188455198552,4.797613010486029,3.1826722725732246,1.9068984855688107,0.41391700530741,-0.108953654094964,0.0973662234780468,0.3942455854013063,0.1553200571487014,1.4919390538146595,3.228077072500492,3.0829245263455105,,0.903245713706724,1.1239051340566455,0.6254018486335688,-0.0236446758901548,-0.0536446758901548,0.1563553241098452,0.0036765125352713,0.0531578634087888,-0.0157285754302948,-0.103931082746757,-0.2317987379380234,-0.1995073874940334,-0.1571472920396391,-0.2153430984024106,-0.0843938789540393,0.126056465191041,-0.02367903196656,-0.1036149088224991,0.0064275665817265,0.0564336046284489,-0.0035613887950652
966,testconfigs_looptest_250731_012744,20250731_012816,4.682532055783597,0.1079931006221613,0.1361192157904049,-2.513880784209596,0.6561192157904046,10.596119215790404,9.757424801809275,6.3353050054836055,2.38105859354195,-0.3104489334060325,-1.9165538666370407,-2.530497986312425,-3.598487052771844,-2.6243148236121567,-0.9567279572497068,0.697017791146548,,0.5818043379701265,0.9721292640287088,0.6248881556689767,-0.0233155535566616,-0.0533155535566616,0.1566844464433383,0.0166844464433383,0.0836128520248324,0.0273766645020981,-0.055882685331282,-0.1830661097475424,-0.1545735642034935,-0.1195365480410546,-0.1862102622711138,-0.0636494607581537,0.1389809179513305,-0.0192280694123934,-0.1015769371656372,0.0068420393091266,0.0566196133909888,-0.0035608327375008
967,testconfigs_looptest_250731_012816,20250731_012848,4.259039081927751,0.0920743594005068,0.0799987350272619,-2.5700012649727384,0.5999987350272615,10.53999873502726,8.919357799543615,4.451492221830197,0.8083055646880591,-1.2248195144524794,-1.8104624894624552,-1.4359668425627072,-1.7426732215320335,-0.1614606523277588,2.30200860041717,2.9391889318527946,,0.9250460669492852,1.1390571056009584,0.625606218549537,-0.023062811771346,-0.053062811771346,0.1569371882286539,0.0169371882286539,0.0834804083262063,0.0506665090050754,-0.0202226014901175,-0.1421909775872058,-0.1138338569721085,-0.084243616078301,-0.1588720570087922,-0.0452689274647877,0.1477640910739387,-0.0175615324549215,-0.1011221074353753,0.0068348382881072,0.0565980542217821,-0.0035610966963111
968,testconfigs_looptest_250731_012849,20250731_012920,2.181124937764335,0.1232333757610717,0.1325009723796704,-2.51749902762033,0.65250097237967,5.011873127346751,3.053356374229001,1.31951313847325,-0.2969229036141412,-0.7261621374792011,-0.2819107638430007,0.3621269047435538,0.2940768370688875,1.6637526747912323,3.3561437341387865,3.1440271788285807,,0.9125566062564552,1.1285888113925768,0.6254260785048835,-0.0237156800977737,-0.0537156800977737,0.1562843199022263,-0.0072187774132388,0.0443411807806884,-0.0166635109949806,-0.0985114139350283,-0.22242304579347,-0.1889011029296919,-0.1481301705468176,-0.2101116006632336,-0.0818780826711554,0.1272420396143062,-0.0232993802390336,-0.1034375187123288,0.0064662796865233,0.056451692573667,-0.0035613004369297
969,testconfigs_looptest_250731_012921,20250731_012952,4.848167257826528,0.1055087015884534,0.1304783104251736,-2.5195216895748267,0.6504783104251732,10.590478310425173,10.275973611730706,6.990642136965229,2.7059026657196004,-0.1549164280511681,-1.8483817287794528,-2.432320279506568,-3.5323534000195416,-2.5793598843747256,-0.3746551639862057,1.5433994077108917,,0.778987423339828,1.0766658875982724,0.625512433723074,-0.0232872342237495,-0.0532872342237495,0.1567127657762504,0.0167127657762504,0.0758124317587652,0.0262823763217067,-0.0531864848558908,-0.178755657681791,-0.1496506234332361,-0.115375326515648,-0.1823927728442524,-0.0587869924210597,0.1418772403076146,-0.0185291625885118,-0.1013299622666498,0.0068611879381268,0.0566207547301492,-0.003561028656496
970,testconfigs_looptest_250731_012953,20250731_013024,3.432207294623584,0.086873785718217,0.1153909627262539,-2.5346090372737464,0.6353909627262535,8.435844801686306,5.553216061952435,3.28911074424004,-2.572469029301027,-3.5367353891383333,-2.5455226412343546,-1.6588835455499833,-1.979817414968852,-0.6500070357691126,1.4640937728078924,2.213733401069833,,0.7593600540953673,1.0459730639367866,0.624378752014179,-0.0234193141693643,-0.0534193141693643,0.1565806858306356,0.0283652674736768,0.0862824945556441,0.0187301990906856,-0.0167324521983565,-0.1231718788233787,-0.1016307739047526,-0.0738065234871843,-0.1479698664613681,-0.0331676840784635,0.1611043969880858,-0.0088123497649009,-0.0958374369620441,0.0084766591278796,0.0574801478098825,-0.0035519518708927
971,testconfigs_looptest_250731_013025,20250731_013056,4.394649401605155,0.0924671742990824,0.0966918732499682,-2.553308126750032,0.6166918732499678,10.556691873249967,9.368586196705996,5.2945768672314415,1.4400735557834552,-0.8675403715665151,-1.820964442518232,-1.7652810719212095,-2.286445695513108,-0.8613018367618874,1.4278741043924086,2.413602069860924,,0.853831245716643,1.1055525650581153,0.6254921820870099,-0.0230700919080495,-0.0530700919080495,0.1569299080919504,0.0169299080919504,0.083230260849605,0.0498642582510058,-0.0213130189731536,-0.1434044900448935,-0.1150267288610525,-0.0852841678567732,-0.1596960585571118,-0.0458492974225044,0.1472817433490959,-0.0179021725295403,-0.1013159133425473,0.0067854594807068,0.0565745986304165,-0.0035611791411983
972,testconfigs_looptest_250731_013057,20250731_013128,4.408003263751139,0.0927213052704739,0.096517122017719,-2.5534828779822814,0.6165171220177186,10.556517122017718,9.39480837267919,5.36664497672554,1.5080370848517657,-0.8186813661766414,-1.840827867272532,-1.8650545475298643,-2.449897327070236,-1.0696711979766582,1.1843475547121738,2.246451770202881,,0.8283361860562124,1.092867025652872,0.6254283122174034,-0.0230794272570808,-0.0530794272570808,0.1569205727429191,0.0169205727429191,0.0824914722891644,0.0480233641429962,-0.0232990918548792,-0.1452336500216346,-0.1159401971695621,-0.0851819051410613,-0.1587090414245487,-0.0440768789564495,0.149806207168621,-0.0166145449095443,-0.1006764827780982,0.0069252027361958,0.0566380988886986,-0.0035609818089232
973,testconfigs_looptest_250731_013129,20250731_013201,2.318780276444843,0.1132437351000731,0.0821774248148017,-2.567822575185198,0.6021774248148013,6.03892930730657,4.272039055783955,2.7463023085515514,0.7006720989178808,-0.3574943149826772,-0.5673617658160883,-0.4604410529269267,-1.3427453323635024,-0.4871926366492518,1.146465346403143,1.6871335898129205,,0.5317059598076703,0.8983082115024548,0.6205496311545584,-0.0230020161398807,-0.0530020161398807,0.1569979838601193,0.0710288772210605,0.133636536808014,0.0630399362318942,-0.032105440324795,-0.1714241954190055,-0.1523913095352292,-0.1231969945818387,-0.1928836451156487,-0.0709859914268694,0.1327563319653545,-0.0220028012291892,-0.1030826403858126,0.0063932068558774,0.0563722154387701,-0.0035633711196568
974,testconfigs_looptest_250731_013202,20250731_013233,3.015357605498441,0.1171455530726804,0.1059719271000378,-2.5440280728999625,0.6259719271000375,8.032544900848766,5.218892058884941,3.0619572811086035,0.4849548533619535,-1.1058163387112314,-1.6448319175530863,-1.668154568642945,-2.533690717413715,-1.5496034524560809,0.2940466375907702,1.0254055123214796,,0.4021976776553204,0.830947931116075,0.6196232453750241,-0.0234381150009423,-0.0534381150009423,0.1565618849990576,0.0266354646277977,0.0835205539776783,0.0156824425865912,-0.0732462873538715,-0.2035451022423658,-0.1750972841890213,-0.1374089834929153,-0.2001347957329612,-0.0730781204434641,0.1338664503350624,-0.0202382807129447,-0.1017887069596245,0.0069252771371157,0.0566995755838414,-0.0035581813006306
975,testconfigs_looptest_250731_013234,20250731_013305,3.0550389060880367,0.113399202512721,0.1266924792023438,-2.5233075207976565,0.6466924792023434,7.983807118045995,5.216400383770116,2.883346671428269,0.1050098462714766,-1.509347586385469,-1.998501709827004,-1.938722729297337,-2.7113998584019035,-1.656804129803248,0.2230540043258884,1.2718219157404145,,0.5108159552712674,0.900982801469338,0.6220952971977969,-0.023492696977219,-0.0534926969772191,0.1565073030227809,0.0238917630588587,0.0777997910331816,0.0131259750367936,-0.0721417344493258,-0.1991282506776475,-0.1680654651645065,-0.1288508078899564,-0.1913407070578737,-0.0654252599934082,0.1390500535708178,-0.0178385057770955,-0.1003558329617528,0.0074053081381588,0.0569624315664236,-0.0035566388034516
976,testconfigs_looptest_250731_013306,20250731_013338,3.270320800733214,0.1030342415843146,0.1022265397975896,-2.5477734602024107,0.6222265397975892,8.890465785123249,5.682630587513399,3.48865827785487,0.9224591433232302,-0.750400979015325,-1.4133360063811329,-1.5575778934299305,-2.538586475780226,-1.6671605056499057,0.0618614567320205,0.6309076658899029,,0.2612472683291091,0.7427854715104392,0.6184163678247128,-0.0230745650069034,-0.0530745650069034,0.1569254349930965,0.0435100542360449,0.1281874657285348,0.0666844316102467,-0.0208736460615346,-0.153308421049756,-0.1306976240744401,-0.1006806323105702,-0.1715092398379364,-0.0522309656420507,0.1476335509313815,-0.0148954725505403,-0.0993148666057503,0.0073914516066985,0.0568834255949915,-0.0035597715200997
977,testconfigs_looptest_250731_013339,20250731_013410,2.266644549204635,0.1254896082663692,0.163099206045775,-2.4869007939542254,0.6830992060457746,5.495136033670473,3.0455218543962257,1.370496755358164,-0.3549649175298076,-1.033391077258872,-1.0758501245246936,-0.5602927195131158,-0.2183257517682735,1.3775505782432829,3.215953248609071,3.1067103132286134,,0.9139082453036024,1.1304684320453386,0.6255004787296237,-0.0235712746966413,-0.0535712746966413,0.1564287253033586,0.0152331720527303,0.0652944077888303,-0.0045332865706959,-0.0943210988993678,-0.2240937727008193,-0.1938553584797027,-0.1536464407963298,-0.2135674233598793,-0.0835490595568205,0.1264508150289826,-0.0235547857354102,-0.1035575662022009,0.0064397271202907,0.056439194516835,-0.0035613627354609
978,testconfigs_looptest_250731_013411,20250731_013442,4.467218702478476,0.0962281879940686,0.1035433564653356,-2.5464566435346647,0.6235433564653352,10.563543356465336,9.552795951702684,5.639653377576457,1.6981807665312338,-0.7218764781756604,-1.8258494924005528,-1.9004943138681043,-2.509202597266316,-1.1477244916406986,1.1706672990607645,2.192653846376019,,0.7977585083179104,1.074899875823489,0.6252880970483314,-0.0231387943422453,-0.0531387943422453,0.1568612056577546,0.0168612056577546,0.0808823383264262,0.0423953459824633,-0.0314121086613393,-0.1546082162927225,-0.126002828095636,-0.094825890312431,-0.1672230268404308,-0.0511182810523306,0.1435819849251482,-0.0192224304305535,-0.1019276267215349,0.006662125269505,0.0565202429310471,-0.0035613240701383
979,testconfigs_looptest_250731_013443,20250731_013514,4.728867285635036,0.1130067046544141,0.1483788439471549,-2.5016211560528454,0.6683788439471545,10.608378843947154,9.537867016054182,6.205454234243718,2.427185718493717,-0.2590020313450782,-1.9709217707874909,-2.789257788768793,-4.093192425601004,-3.33273508898408,-1.6843756581446725,-0.5871118561132347,,0.1617745414243083,0.7247629006091483,0.6218219482858771,-0.0233897786837668,-0.0533897786837668,0.1566102213162332,0.0166102213162332,0.082702812381385,0.0198144589642382,-0.0666118728467818,-0.1951324325954845,-0.1662657156929681,-0.1293942819000962,-0.1935729390920518,-0.0682586057971891,0.1368198892888134,-0.0195372459127656,-0.1016328510830896,0.0068638671802575,0.0566373146689415,-0.0035604075214589
980,testconfigs_looptest_250731_013514,20250731_013546,2.151181364833416,0.1263863716825356,0.1287370799029634,-2.521262920097037,0.648737079902963,4.815992394736204,3.1860980214166403,1.8993965851739367,0.3982267707260635,-0.1303920607879647,0.0712583028083235,0.3623808687506789,0.0723003386024885,1.4442910847761254,3.2204568514099554,3.098277286404476,,0.9121364258260805,1.1296833207148698,0.6255153019587834,-0.023601460624353,-0.053601460624353,0.1563985393756469,0.0104037288061177,0.0601806888081693,-0.0092795183277033,-0.0984215604071506,-0.2274093916825959,-0.1963238823163669,-0.1552044239938807,-0.2133828427870911,-0.0828133155270064,0.1270969191754343,-0.0232066544405351,-0.1033516693492432,0.0065031487502028,0.0564730604957563,-0.0035610620287118
981,testconfigs_looptest_250731_013547,20250731_013618,4.655923173794014,0.098381149635798,0.1171835335523603,-2.53281646644764,0.6371835335523599,10.57718353355236,9.938766414230749,6.407145753297408,2.302417309495258,-0.3541253277172926,-1.814565525296273,-2.2358041345917443,-3.1026383746076465,-1.9481018239196053,0.1102200625266851,1.5531423656916514,,0.7333471903309015,1.0482909325731953,0.6252836515967584,-0.023178690101657,-0.053178690101657,0.1568213098983429,0.0168213098983429,0.0791858424275323,0.0374043037535981,-0.0377600803739788,-0.1613526100925542,-0.1319116817287609,-0.0992499115547492,-0.1701792695864105,-0.0534965794075242,0.1435473093567517,-0.0187772633139923,-0.1016577352422895,0.0067318679428106,0.0565531770832164,-0.0035612183610501
982,testconfigs_looptest_250731_013619,20250731_013650,3.4702716354202807,0.1109896329741305,0.1108363761763584,-2.539163623823642,0.630836376176358,9.222146841082978,6.089815019046615,3.619257375437077,0.8286326251194803,-1.0218187553349725,-1.7866617798845492,-1.94953446556096,-2.8866220061187726,-1.929927332237174,-0.0870988099377116,0.6581220997929806,,0.3191192149405033,0.7865908424189456,0.6202884802788571,-0.0233443567244797,-0.0533443567244797,0.1566556432755202,0.0285157794871644,0.0940075169709597,0.0290409511137979,-0.0583410883679511,-0.1879547583583755,-0.1601644617356888,-0.1240473375452854,-0.1888416526136249,-0.064109183947206,0.1403828590784737,-0.017297796158623,-0.1002218444769789,0.0074790134287968,0.0570088089896418,-0.0035542398787654
983,testconfigs_looptest_250731_013651,20250731_013722,3.892403882295791,0.0870241758213351,0.0788115538321605,-2.57118844616784,0.5988115538321601,10.53881155383216,7.090447000969613,3.464833214894565,0.3969619309936941,-1.3157811977215277,-1.5795458670118718,-1.0818738620506374,-1.3252050244646605,0.2090507764135898,2.5549021051640386,2.981392195258416,,0.9187366449872094,1.135100826191234,0.6255775404417889,-0.0228309426436091,-0.0528309426436091,0.1571690573563908,0.0171690573563908,0.1195389864498955,0.0904618271852837,0.0196759972309552,-0.1032780739956152,-0.0803321116354122,-0.0571735887187041,-0.1438409754810475,-0.0392296438768254,0.1485344822272944,-0.0179916409417499,-0.101223360799308,0.0068469673861253,0.0566090989005124,-0.0035609935121982
984,testconfigs_looptest_250731_013723,20250731_013755,3.6187463370454673,0.1076848164071191,0.1224627786747429,-2.5275372213252574,0.6424627786747426,9.585395068821516,6.414557278687769,3.809689709545244,0.8986063347778123,-1.0528816594593229,-1.849953090820336,-2.0071232557266416,-2.9249860943853685,-1.964945807080157,-0.2167795619307737,0.8307680462946117,,0.4224906466456373,0.8546223267311976,0.6220251324409638,-0.023269860837798,-0.053269860837798,0.1567301391622019,0.0335594930355526,0.1045269359954647,0.0409865374643756,-0.0458462232894036,-0.1762783345897178,-0.1502232279584424,-0.1162277416766469,-0.1832949788003594,-0.0608913672916022,0.1412544792224574,-0.0178064314784895,-0.10069189336171,0.007130496557859,0.056777191409628,-0.0035591075622523
985,testconfigs_looptest_250731_013756,20250731_013827,4.967488282248788,0.1192092761829045,0.1478458911734126,-2.502154108826588,0.6678458911734122,10.607845891173412,10.334136740377406,7.079032826734235,2.9776193080677804,0.1132360772048373,-1.8160465977312503,-2.788457842756095,-4.138596888824278,-3.3561623624377885,-1.6596882428909812,-0.419505854217058,,0.2807377574937968,0.8032318768400497,0.6233769530096573,-0.0234818980666349,-0.0534818980666349,0.156518101933365,0.016518101933365,0.0718109351147155,0.0063182851695799,-0.0813651393329597,-0.2103054186674289,-0.1805125797680586,-0.1418919031737503,-0.2038972768681156,-0.0761964947320333,0.131374370310082,-0.0217288594159481,-0.1027112900142372,0.0066143372577186,0.0565181467735639,-0.0035620598252983
986,testconfigs_looptest_250731_013828,20250731_013859,3.838014643593247,0.0854959182719375,0.067727969165821,-2.58227203083418,0.5877279691658206,10.52772796916582,6.58770221242793,2.9417510745764623,0.0464650750400453,-1.4764832597977358,-1.502623530355991,-0.8200131027661031,-0.9894779304946448,0.658660020610041,3.1457059097085214,3.3513906851232056,,0.97837194653874,1.1662601575121094,0.6255773362312134,-0.0227585433879081,-0.0527585433879081,0.1572414566120918,0.0172414566120918,0.124813874823892,0.0998159964147233,0.0309524659807137,-0.0912918350429198,-0.0690400540554462,-0.0475535545430176,-0.1310782372005854,-0.0267497509588781,0.1573313807271712,-0.0145445198806008,-0.0997639287776364,0.0071026024479441,0.0566816874580304,-0.0035613743588525
987,testconfigs_looptest_250731_013900,20250731_013932,4.461521489658934,0.0929006392255563,0.1016080104752763,-2.548391989524724,0.6216080104752759,10.561608010475275,9.528888947205736,5.623439490212378,1.7043344231944908,-0.7037343679895627,-1.834042700248521,-1.9563293563023607,-2.608279162861725,-1.2754787870204174,0.922778373338609,2.069073700409473,,0.8021313512941628,1.080263321542299,0.6253791202305994,-0.0230826932083399,-0.0530826932083399,0.15691730679166,0.01691730679166,0.082382377742121,0.0476712735954418,-0.0237800099503722,-0.1457706839241252,-0.1164733265810556,-0.0856524129445341,-0.1590872192458776,-0.0443499103410784,0.1496433932805668,-0.016663826357728,-0.1006971913491572,0.0069216282980188,0.0566366168777132,-0.0035609849106307
988,testconfigs_looptest_250731_013932,20250731_014004,4.630796640945753,0.1087227609152202,0.1333821106958623,-2.516617889304138,0.6533821106958619,10.59338211069586,9.636977415101732,6.206032111069961,2.291893852061747,-0.3498412754527553,-1.8971739471992888,-2.4664521590656934,-3.506883728686372,-2.515160405482308,-0.7305224069478511,0.7971559953495344,,0.5643469460167516,0.9571900322846644,0.6246058733853594,-0.0233276015316441,-0.0533276015316441,0.1566723984683558,0.0166723984683558,0.082772993614045,0.0258660822720004,-0.0577205393881539,-0.1850071037107689,-0.1564045413326603,-0.1211015120271889,-0.1874417021421114,-0.0645262390641889,0.1380627202354798,-0.019803378107648,-0.1019097127818734,0.0067498837773757,0.0565734532364972,-0.0035609847640028
989,testconfigs_looptest_250731_014004,20250731_014036,4.577324733827238,0.1162935293094308,0.1384133355614381,-2.5115866644385623,0.6584133355614377,10.598413335561435,9.126857032206557,5.955382880542698,2.379236446287482,-0.143720722657513,-1.7237978429995835,-2.484588333748544,-3.794656392851463,-3.081375975263553,-1.5032991134480445,-0.5283556248402883,,0.1510289291917637,0.7152311448684436,0.6215149253861689,-0.0233978499386614,-0.0533978499386614,0.1566021500613385,0.0166021500613385,0.0812741414075613,0.0167427822296241,-0.0713221617607114,-0.2013312229541089,-0.173393211268847,-0.1367419228873143,-0.2005038717044842,-0.0742118060834163,0.132354720954037,-0.0214968084730855,-0.1026426162983693,0.0066112508003284,0.0565125446257107,-0.0035611438458155
990,testconfigs_looptest_250731_014036,20250731_014108,3.5190270274027924,0.1139809133161692,0.1163031223187545,-2.533696877681246,0.6363031223187541,9.372372419800396,6.205306485080445,3.675484145639359,0.8353899450629024,-1.044423350917974,-1.7961052641784037,-1.92956308701844,-2.834921835408494,-1.8584482385825765,-0.046913839808937,0.8549098074561341,,0.4101233009220237,0.8446196089713212,0.6216051954103694,-0.0233891296057043,-0.0533891296057043,0.1566108703942956,0.026381141856999,0.0887682751282014,0.0226613396000722,-0.0653806550301018,-0.1954309505662884,-0.1675644837093376,-0.1309587469575934,-0.1950164491453513,-0.0694088978823544,0.1360334198162069,-0.0196514981622439,-0.1015768738672368,0.0069313452311792,0.0566830193585599,-0.0035595762562591
991,testconfigs_looptest_250731_014109,20250731_014140,3.1162932248354736,0.1021397551397893,0.0925437390868921,-2.557456260913108,0.6125437390868917,8.517069621331963,5.443953662227681,3.3368908652643112,0.8530975253079321,-0.7136950668656856,-1.2767723042478814,-1.3529614101338177,-2.2960390387396394,-1.4067483796044922,0.3336179531454633,0.8774164006966396,,0.3241189335250691,0.7784874165505151,0.6188236794899034,-0.0229771197050942,-0.0529771197050942,0.1570228802949058,0.048929533984515,0.1366411632845617,0.0756349214883271,-0.0121244063616103,-0.1453929200069239,-0.1241450148931149,-0.0956596470581216,-0.1679484057541977,-0.049935863831546,0.1489150008644451,-0.0145656808309799,-0.099227352735862,0.0073701840297598,0.0568616130011148,-0.0035605889884325
992,testconfigs_looptest_250731_014141,20250731_014213,3.024303009858448,0.1166962501926772,0.1047725390828393,-2.545227460917161,0.6247725390828389,8.023462263738338,5.229927220360442,3.078855718923851,0.5054679290643368,-1.1032336295877778,-1.6703160308980742,-1.721633846808892,-2.611711492788721,-1.645657831271349,0.1957758039257893,0.8840800012344676,,0.3465859595553482,0.7937603500521355,0.6187895963808678,-0.0234328142163051,-0.0534328142163051,0.1565671857836948,0.026917444653891,0.0841121830650036,0.0164037783172488,-0.0724225521565454,-0.2026048399498801,-0.1740991818200121,-0.1364082999138387,-0.1991680357880206,-0.0721676606084985,0.1347073546852851,-0.0196869099789784,-0.1014617780445956,0.0070702070515705,0.0568035063229196,-0.0035550256232262
993,testconfigs_looptest_250731_014214,20250731_014245,3.3531944392869697,0.1169216819392946,0.1336095931869465,-2.516390406813054,0.6536095931869461,8.50737275839456,5.753381832958876,3.4856223366375474,0.6786685970165026,-1.1755217598458954,-1.973782799878825,-2.2262553295017176,-3.289625341597479,-2.493670173480968,-0.8936528935057071,-0.1040700428290986,,0.0237862172213061,0.5914703876840157,0.614053130084395,-0.0234288221566509,-0.0534288221566509,0.156571177843349,0.0302462270420622,0.0859643337305643,0.0177447949648378,-0.0715647646679839,-0.2023526213098359,-0.1742562796482528,-0.1368163879383657,-0.1997362984400587,-0.0728480920715699,0.1339407910821345,-0.0202013672374254,-0.1017367651565117,0.0068665898035754,0.0566189729172553,-0.0035627772705744
994,testconfigs_looptest_250731_014246,20250731_014317,4.380569406803481,0.096560648660373,0.0952275850563317,-2.5547724149436686,0.6152275850563313,10.55522758505633,9.329210017975726,5.2207874644218455,1.3848611860904536,-0.8987123779669537,-1.819944466197671,-1.736385553716285,-2.23882043840371,-0.8000536636695337,1.5047183739395518,2.459616291726366,,0.859876723365403,1.108747174838184,0.6253829227099867,-0.0231435396057134,-0.0531435396057134,0.1568564603942865,0.0168564603942865,0.0807205970716711,0.0418829088491009,-0.0321032033192036,-0.1553736887036182,-0.1267514741058064,-0.095475570411407,-0.1677345220573775,-0.0514752062387315,0.1443063164169987,-0.0185351948151267,-0.101518179515306,0.0067704314445191,0.056570204552501,-0.0035612685687406
995,testconfigs_looptest_250731_014318,20250731_014349,2.1686973184047824,0.1306237425992695,0.1397349974506347,-2.5102650025493656,0.6597349974506344,5.142106517629326,3.246513110644085,1.7657364572072174,0.1192287739949748,-0.5113647976149023,-0.3925433634574049,-0.2294802396492756,-0.3844773215341535,1.1482050721483947,3.0359160773884355,3.0124349795909886,,0.8961490665766778,1.1208528766328794,0.6254033001990553,-0.0237211882925954,-0.0537211882925954,0.1562788117074045,-0.0081629059848093,0.0408126204714145,-0.0270554497306898,-0.1135992841148372,-0.2394930310020903,-0.205078194878727,-0.1603479047602551,-0.2166268660142453,-0.0848466822662959,0.1259178345059621,-0.0236885666503086,-0.1036088107377349,0.0064333520643063,0.0564373138117785,-0.003561370765271
